0,998.7842,997.8285,998.86066,176561.98303030303,201910.10909090907,172535.62666666665,0.3941129952716883,0.3783627257717749,0.3986690338528139,277909.43040859373,276656.0255645403,283782.3310202032,63324.12925965666,73242.7340480552,61678.50380993818,24.97313264232143,27.539300107874112,24.414897060922016,9.850689906109162,11.833536186130486,9.37402059289125,465.7368949344656,521.4391548551029,453.9336589957404
1,991.26514,998.5946,994.91064,260182.42424242425,231120.96872727273,245145.3139393939,0.3527408692121212,0.3613314240022165,0.3593531515151515,294472.31653296395,277785.800981768,290497.4605786051,96168.61224646916,84887.84018802478,90169.84058416018,33.07800228226549,30.250996775662813,31.674465049429955,21.101845822605497,17.19040090506116,18.727351391056427,651.3448458830153,583.2060774134468,616.9970899400308
2,992.7792,990.3425,989.31415,267242.4921212121,279727.23393939395,286242.016969697,0.34185208484848484,0.3446459653679653,0.3425145738147186,281637.7017102184,300096.52318969875,302929.6359915591,99579.71341952634,104015.19847748398,106606.67025622974,35.00608274006791,34.25651420070848,35.867697978322525,22.87462392879057,22.520955694390675,25.804560067923855,700.3657649473832,681.0421797562362,723.0204307815825
3,1008.63947,1006.324,1000.8408,233601.04242424242,217313.70472727274,225673.7793939394,0.3594517408872727,0.3737361833952554,0.3693879111457402,277011.66358439415,286851.38594581175,287969.4896207142,85917.37220174441,79095.86547766814,82399.50767679937,30.712139667573936,28.87117365448701,29.567665988028182,16.951496267148215,15.03709933070495,15.383674382970995,594.0431594129986,551.3734078492355,567.3328504920333
4,1001.9275,1005.66534,1000.5819,186330.41454545455,196795.54424242428,200900.80387878782,0.3902858080588745,0.38215514867047623,0.3860709985932468,283054.25707891793,278325.75631176645,293897.6634543428,67011.55023858375,71191.55343440497,72471.32509181937,25.844487750712474,27.06089163889149,27.216988234906623,11.3805839722839,12.395684075516508,13.500615476652289,484.37715904544956,510.8648444585329,514.3050622832675
5,1000.2605,1000.4132,1000.88086,180110.39030303032,185448.22884848484,186828.3481212121,0.3922531292051948,0.3889399507574026,0.38941483678372296,278601.1153957861,278300.2380441884,281575.3679298165,64683.06176688258,66758.9080245543,67232.74546056036,25.23604975960947,25.87981625447364,25.946767311622025,10.400155109914637,10.521000720874474,11.567281023535626,471.3330172600457,485.1386524340444,486.58300971784666
6,996.7234,988.819,997.10364,213445.26545454544,243878.5260606061,221202.6715151515,0.3771835333207273,0.3622501823930736,0.3730552078798788,289653.4306103323,295074.22743808565,290418.4669845022,77493.39877012491,89513.11925397695,80551.26634591351,28.598769447730007,31.079830623892306,29.283371864355203,13.875765217532305,18.09034774739285,15.349487530070041,545.1898381387301,602.7585469635371,560.7922806579702
7,990.2535,993.1958,987.8689,296457.376969697,297228.36848484847,314334.20121212123,0.33834522635151515,0.3315286238566234,0.3223290935064936,305648.6468857577,294044.3804055018,294865.57236239617,110755.19646671222,111611.70821246029,118856.2676098216,36.579756437100244,36.18851570660037,38.683459616984294,27.0492758034583,26.88966393589512,29.682613946022173,742.1174958521063,731.58160050374,800.6772060901812
8,990.0231,986.2803,988.48254,300418.8848484849,291105.7357575758,287152.7272727273,0.3350027909818182,0.33179418787878784,0.33336329956709954,303458.5520528212,288442.01050139667,287204.3658717256,112516.20104387347,109290.81175118874,107679.85265754526,35.42185306657912,36.6518536240024,35.8843041811846,25.265080364989966,25.885933993365427,25.779961874718392,711.2372000157468,744.0706665437555,723.4618688488274
9,1001.70825,1023.6997,1004.0758,208239.25624242422,193623.69454545455,225300.10181818175,0.37215810225745455,0.3762228630888312,0.3659611982310909,271480.1901405165,260715.4807655264,280142.88753815804,75880.19773371305,70346.05358571082,82469.43694665105,28.394358338578186,27.258338802270984,29.895843325845377,13.711486858352087,12.185694828484385,15.899746198357168,540.5707373429631,515.2180024380182,574.9289719298908
